VTD_ID,total_pop,pop_density,prop_white,prop_Black,prop_Hispanic,prop_AIA,prop_Asian,prop_married,prop_nonfamily,prop_family_nonmarried,prop_hs_diploma,prop_some_college,prop_bachelors,prop_higher,prop_under_hs,prop_under_30k,prop_30_to_50k,prop_50_to_100k,prop_more_than_100k,D_pct_vote,Weighted_ideology
26063063011,129.5360264,5.46E-06,0.970254958,0,0.012747875,0.016997167,0,0.588888889,0.369444444,0.041666667,0,0.158677686,0.090909091,0.084297521,0.666115702,0.344444444,0.247222222,0.266666667,0.141666667,0.228571429,-0.078342857
26063063015,460.3317981,1.64E-05,0.970038216,0,0.013011788,0.016949996,0,0.587381525,0.370388245,0.04223023,0,0.15859393,0.091004646,0.08425844,0.666142985,0.344266131,0.246589231,0.267257883,0.141886756,0.215116279,0.157656977
26063063021,656.0818944,1.32E-05,0.987864078,0,0.007281553,0.004854369,0,0.696721311,0.237704918,0.06557377,0,0.137583893,0.097315436,0.033557047,0.731543624,0.209016393,0.178278689,0.461065574,0.151639344,0.183246073,-0.031272251
26063063027,634,6.77E-06,0.97318612,0,0.017350158,0.009463722,0,0.553719008,0.309917355,0.136363636,0,0.09929078,0.078014184,0.021276596,0.80141844,0.227272727,0.285123967,0.347107438,0.140495868,0.224409449,-0.142366142
26099099208,1067.006633,0.001649206,0.929709482,0.003748986,0.00187455,0,0.031864947,0.710212853,0.247031406,0.042755741,0,0.152116735,0.249999873,0.18650743,0.411375962,0.168646017,0.114014338,0.315914917,0.401424728,0.344262295,-0.13212459
26125125004,1739.413722,0.000330074,0.670027704,0.232266486,0.047975685,0.010627369,0.016639986,0.308568399,0.45547911,0.235952491,0,0.185692764,0.178437811,0.067086886,0.568782539,0.144727592,0.204929154,0.401531311,0.248811944,0.522535211,-0.261536972
26125125005,3324,0.00191568,0.422382671,0.119133574,0.036401925,0.003008424,0.40944645,0.472,0.394909091,0.133090909,0,0.137516115,0.258272454,0.282337774,0.321873657,0.182545455,0.191272727,0.380363636,0.245818182,0.696407879,-0.666622248
26125125006,3740.866097,0.001796927,0.52253278,0.221213634,0.094371052,0.057798198,0.094226444,0.349400928,0.362874116,0.287724956,0.000606156,0.16913436,0.193018613,0.128293552,0.50894732,0.227208977,0.146470377,0.381672077,0.24464857,0.557729941,-0.359132828
26125125007,2843.325062,0.000444007,0.729454508,0.135954989,0.054906086,0.00449573,0.052409022,0.388803235,0.449009946,0.162186818,0,0.152080095,0.296080059,0.14911593,0.402723916,0.23442467,0.15680058,0.357156552,0.251618199,0.573626374,-0.380044505
26125125008,1710.120751,0.001919091,0.73332515,0.043284664,0.032753671,0.027483562,0.154381653,0.604843197,0.346508139,0.048648664,0,0.13344735,0.300666963,0.188344237,0.377541451,0.025850168,0.133740773,0.363220208,0.47718885,0.532646048,-0.286432417
26125125009,1726.22331,0.000665413,0.69986793,0.10933816,0.013835422,0.003221444,0.144594535,0.452002717,0.425987442,0.122009842,0,0.122803614,0.296341096,0.173537457,0.407317834,0.202438215,0.185997737,0.367242019,0.244322029,0.492805755,-0.182328417
26125125010,1966.1688,0.001774467,0.43758967,0.328192253,0.146341463,0.032639885,0.048063128,0.37691522,0.368743616,0.254341164,0.002688172,0.127956989,0.204301075,0.083870968,0.581182796,0.242083759,0.128702758,0.407558733,0.22165475,0.727831431,-0.746868745
26125125011,2855.675931,0.005363077,0.468866263,0.182741462,0.019919246,0.001204292,0.30768419,0.204773712,0.702231818,0.09299447,0,0.163970738,0.289969824,0.189205649,0.356853789,0.24379831,0.243151256,0.343164929,0.169885506,0.666280417,-0.603207995
26125125012,2423.5602,0.002998593,0.429051002,0.131659977,0.029911055,0,0.409377966,0.242359588,0.694413996,0.063226416,0,0.112440928,0.290540343,0.400554522,0.196464206,0.31037762,0.103545537,0.311238164,0.274838678,0.63622291,-0.520245743
26125125020,2241.48846,0.002631457,0.872430053,0.049068026,0.045295937,0.002997525,0.028355808,0.605789186,0.315645306,0.078565509,0,0.025886434,0.353691458,0.509672379,0.110749729,0.068129493,0.047463507,0.219010106,0.665396893,0.515106853,-0.227907332
26125125021,2262.474003,0.003041537,0.899698617,0.00030715,0.01876438,0.002694489,0.070137452,0.598944756,0.284228476,0.116826768,0.00827611,0.046745894,0.429039188,0.433504765,0.082434043,0.070661916,0.03974656,0.204325848,0.685265675,0.549820789,-0.31174319
26125125022,2125.974889,0.004651176,0.89457322,0.022914173,0.04593848,0.009407449,0.015992663,0.360958758,0.547398576,0.091642666,0,0.079143909,0.370817992,0.31976075,0.23027735,0.178757664,0.150622266,0.244327951,0.426292118,0.606571188,-0.445531171
26125125023,2290.907876,0.002485674,0.896575643,0.0446634,0.028384058,0.000953714,0.026870789,0.669364229,0.221045553,0.109590218,0,0.03174252,0.375508329,0.46783202,0.124917131,0.094855116,0.038517418,0.177564381,0.689063085,0.507703081,-0.206917017
26125125024,2082.814336,0.001696397,0.909078122,0.005945834,0.021757671,0.014248971,0.053290477,0.67344744,0.254000326,0.072552233,0,0.05300751,0.4002044,0.43907674,0.10771135,0.065058661,0.046933397,0.171622644,0.716385298,0.548788927,-0.310367474
26125125025,2420.27163,0.00481089,0.921510915,0.019693716,0.022157877,0.009543601,0.026467369,0.507063594,0.434107204,0.058829203,0,0.109605389,0.364915149,0.414336741,0.11114272,0.085609549,0.107639451,0.185245722,0.621505278,0.558823529,-0.333893717
26125125026,2917.227919,0.004896806,0.852179469,0.050769871,0.028436362,0.003561498,0.037205545,0.59376342,0.351356434,0.054880146,0,0.159148811,0.365911426,0.342537807,0.132401956,0.07932799,0.105038016,0.158487508,0.657146486,0.633378016,-0.50989561
26125125027,1794.426026,0.00388258,0.852467426,0.017457031,0.036081068,0.00251456,0.085663638,0.414012911,0.517907346,0.068079743,0,0.117835974,0.398521845,0.346005114,0.137637067,0.167044224,0.081202177,0.250319702,0.501433897,0.580236486,-0.387594172
26125125028,2488.094386,0.002795732,0.914113303,0.033969432,0.013529366,0.00401914,0.034043217,0.413929491,0.474055077,0.112015432,0,0.133949768,0.307630437,0.279827147,0.278592648,0.140692096,0.122944825,0.281941952,0.454421128,0.570707071,-0.372571717
26125125061,2346.034954,0.000559256,0.819421855,0.034198363,0.001613466,0.03189647,0.10096483,0.703101627,0.217916281,0.078982092,0,0.065910657,0.305023683,0.396968382,0.232097278,0.075731508,0.06078149,0.11657829,0.746908712,0.431623932,-0.026016382
26125125062,1662.965046,0.000451881,0.797135027,0.010084063,0.003737151,0.03618222,0.14139382,0.757465308,0.187509127,0.055025565,0,0.083289437,0.20224206,0.50924653,0.205221973,0.03719383,0.080005387,0.046675936,0.836124847,0.462385321,-0.097226606
26125125070,2033.528649,0.00309419,0.893329069,0.019008988,0.028814523,0.017844224,0.031581596,0.299077367,0.57079391,0.130128723,0,0.222923232,0.213440272,0.106134222,0.457502273,0.152278897,0.150780939,0.419838737,0.277101426,0.612588652,-0.483858821
26125125071,2110.956188,0.005044657,0.954803289,0.002904999,0.027123565,0.003317254,0.015166296,0.456764548,0.482448176,0.060787276,0,0.145639448,0.28310301,0.176371751,0.394885791,0.143827609,0.165633355,0.376955824,0.313583212,0.563620072,-0.353535618
26125125072,1902.551124,0.003816428,0.884915157,0.026748627,0.031641523,0.005630997,0.049506187,0.387616818,0.537656162,0.07472702,0,0.143842169,0.200981192,0.151298043,0.503878596,0.211376237,0.196938642,0.32539712,0.266288001,0.560574949,-0.360291838
26125125073,2745.887618,0.001991091,0.848139809,0,0.10306253,0.012017033,0.03241094,0.494522474,0.388376481,0.117101045,0,0.117911265,0.228299084,0.158054424,0.495735227,0.15585701,0.149115546,0.34119617,0.353831274,0.556306306,-0.341451764
26125125074,3999.63522,0.002896904,0.863130322,0.028224981,0.043561284,0.017475825,0.043909275,0.601215528,0.249435983,0.149348489,0,0.185879999,0.231359391,0.124279733,0.458480877,0.149342877,0.161016301,0.28048179,0.409159032,0.39389638,0.044067069
26125125075,2593.061304,0.001749179,0.955149356,0.003068713,0.026646604,0.006796491,0.007150948,0.516271858,0.36240918,0.121318962,0,0.177865474,0.231472315,0.109917442,0.48074477,0.162281123,0.074646023,0.350122477,0.412950376,0.449371766,-0.096133592
26125125076,3107.683406,0.001060683,0.809905329,0.019043438,0.032341918,0.015767372,0.121333027,0.509936632,0.415945253,0.074118116,0,0.156988617,0.322496051,0.184075347,0.336439985,0.152900859,0.122664338,0.391029268,0.333405535,0.557197943,-0.337189589
26125125077,3167.21283,0.001615829,0.956980212,5.81E-06,0.017999969,0.005683229,0.021856662,0.522873282,0.29222847,0.184898249,0,0.149499744,0.291960467,0.094948403,0.463591386,0.15232107,0.169888469,0.273992135,0.403798326,0.446938776,-0.080098129
26125125078,3037.412595,0.000653244,0.934698215,0.022171789,0.014052135,0.001103973,0.0052458,0.679156603,0.212162509,0.108680888,0,0.143626075,0.341575925,0.173076546,0.341721454,0.045611111,0.106200594,0.313336321,0.534851975,0.435662965,-0.056402351
26125125079,2350.464946,0.001544971,0.938394151,0.00375423,0.010791049,0.022111385,0.014327704,0.598936383,0.270417724,0.130645893,0,0.191925779,0.322205303,0.08933852,0.396530398,0.103457117,0.16903613,0.234776513,0.492730239,0.455801105,-0.104337707
26125125080,3504.914027,0.000594288,0.91474341,0.006111611,0.05004382,0.007059241,0.017537343,0.778760304,0.151320104,0.069919592,0,0.125611109,0.3419589,0.186743246,0.345686744,0.070391608,0.090756285,0.311017186,0.527834921,0.377764128,0.085003378
26125125081,3933.480275,0.000777798,0.90354775,0.039275976,0.004428093,0.008903576,0.037471869,0.901029532,0.062090426,0.036880043,0,0.136235153,0.342385909,0.221960529,0.299418409,0.049998292,0.033784617,0.16497751,0.751239581,0.406862745,0.032915441
26125125082,2901.519725,0.001030642,0.896396714,0.033261439,0.008816823,0.008263932,0.046391255,0.791879696,0.121781455,0.086338848,0,0.12474009,0.348385022,0.185122826,0.341752062,0.084008149,0.074631462,0.182304583,0.659055806,0.44351962,-0.068367568
26125125083,2064.963485,0.002247369,0.913349068,0.015256656,0.037402811,0.001551498,0.02788641,0.558978496,0.273486271,0.167535233,0,0.16254465,0.293217379,0.169767647,0.374470324,0.118874078,0.137354821,0.312642847,0.431128254,0.452324665,-0.098039401
26125125084,3314.227353,0.000992791,0.760216351,0.048377402,0.045072117,0.00751202,0.128605765,0.517830616,0.384101032,0.098068353,0,0.119845363,0.316580756,0.210481095,0.353092787,0.157503713,0.110698367,0.306092129,0.425705792,0.5,-0.203468317
26125125085,1916.23686,0.002641282,0.918504198,0,0.049581944,0.027734749,0.004179109,0.576316983,0.334303951,0.089379066,0,0.124649487,0.32191657,0.070930134,0.482503809,0.151035518,0.092457075,0.320141859,0.436365548,0.459589867,-0.112183052
26125125086,2856.503013,0.00058793,0.873722579,0.033553353,0.050879841,0.001830887,0.032689795,0.725419563,0.199286353,0.075294084,0,0.169669098,0.312596798,0.192421164,0.32531294,0.072075329,0.146375125,0.29734041,0.484209135,0.489130435,-0.181066746
26125125087,3168.130482,0.001282028,0.761580769,0.056927961,0.10301916,0.009320405,0.068162631,0.6109969,0.209292312,0.179710788,0,0.168124985,0.186698974,0.070919546,0.574256495,0.210209844,0.180413351,0.296676981,0.312699824,0.4969988,-0.217840636
26125125088,1018.917785,0.00146744,0.90329338,0.004494306,0.061340633,0.010213937,0.018636776,0.7481409,0.161287502,0.090571598,0,0.134257358,0.332108977,0.166055386,0.367578278,0.082900854,0.103792788,0.335339634,0.477966724,0.421501706,-0.017373507
26125125089,1551.8177,0.00461597,0.821651398,0.101140794,0.033439091,0.003046656,0.034601202,0.497268553,0.419935735,0.082795712,0,0.172883018,0.313605452,0.185245136,0.328266394,0.237007729,0.131873803,0.250317302,0.380801167,0.60828877,-0.454323529
26125125090,1405.322439,0.002401634,0.877849542,0.070964821,0.012731092,0.018991287,0.012975505,0.3752824,0.510466411,0.11425119,0,0.217926906,0.25045321,0.15635257,0.375267313,0.282960736,0.149727803,0.264464697,0.302846764,0.611336032,-0.466843117
26125125091,1642.69275,0.002585451,0.823637396,0.066616177,0.026014017,9.56E-05,0.062096446,0.393577054,0.520530371,0.085892574,0,0.167056939,0.322575476,0.108949084,0.401418502,0.217506648,0.155018274,0.323234408,0.30424067,0.615124153,-0.487697799
26125125092,1721.601264,0.003503647,0.802037404,0.152617578,0.001796653,0.00753538,0.004065982,0.529778469,0.316385379,0.153836152,0,0.188184733,0.37991382,0.130381164,0.301520283,0.106084372,0.25332377,0.30601284,0.334579018,0.672768879,-0.618412471
26125125093,2203.565845,0.003041484,0.461757642,0.109433056,0.013338009,0.010189512,0.296367405,0.548699429,0.289133707,0.162166864,0,0.157861938,0.37528811,0.247303031,0.21954692,0.187574667,0.163473382,0.363618,0.28533395,0.599734043,-0.436756981
26125125094,2065,0.001676249,0.431476998,0.112348668,0.042615012,0.008232446,0.402421308,0.525241676,0.386680988,0.088077336,0,0.085897436,0.360897436,0.412179487,0.141025641,0.129967777,0.146079484,0.357679914,0.366272825,0.61871345,-0.483422515
26125125139,3478.911677,0.000346021,0.959579522,1.42E-08,0.02702814,0.006323817,0.011092754,0.616264271,0.312394194,0.071341535,0,0.14395681,0.211955656,0.155381044,0.488706489,0.129783711,0.130001038,0.290734252,0.449480999,0.351648352,0.154414401
26125125140,2238.701828,0.000533017,0.982317329,0.003753893,0.012744988,6.30E-09,0.001183783,0.529649623,0.339334801,0.131015576,0.001640695,0.175805112,0.176895619,0.151959363,0.493699211,0.165647506,0.118524363,0.327020331,0.388807801,0.351708075,0.149746312
26125125141,2067.058818,0.000349221,0.921443424,0.006165971,0.019513773,0.041121229,0.011755602,0.422238882,0.477791556,0.099969562,0,0.204500933,0.120834526,0.064217844,0.610446697,0.333724469,0.239167067,0.290855915,0.136252549,0.400954654,0.022231504
26125125142,2645.264397,0.000257969,0.952222454,0.002269898,0.002411767,0.030242724,0.012853158,0.618970881,0.237130827,0.143898292,0,0.174940323,0.211261774,0.085773354,0.528024549,0.128970876,0.105031183,0.44130075,0.324697191,0.401342282,0.030446477
26125125143,2358.99826,0.00077495,0.976914003,0.000674723,0.015523424,0,0.006887849,0.681066801,0.221674142,0.097259058,0.001255289,0.213863504,0.210577897,0.145929911,0.428373399,0.097219856,0.109616368,0.394533178,0.398630598,0.348717949,0.157725385
26125125144,2885.999731,0.000148454,0.957726958,0.001039501,0.014899515,0,0.026334026,0.741807349,0.187686197,0.070506455,0,0.169350903,0.19033675,0.069302099,0.571010249,0.069513406,0.139026812,0.354518371,0.43694141,0.365151515,0.118768939
26125125145,2084.033152,0.000724505,0.959900059,0,0.029494813,0.00815726,0.002447868,0.603500004,0.275563771,0.120936224,0.001536954,0.177986935,0.205986361,0.086011502,0.528478248,0.110299235,0.149073324,0.386077574,0.354549867,0.366786141,0.096802867
26125125146,2215.029506,0.000419766,0.964786173,0.010047056,0.013830683,0,0.011336088,0.739398435,0.177640915,0.082960649,0,0.162256814,0.299973614,0.186328706,0.351440866,0.084513689,0.159084991,0.228499674,0.527901645,0.428712871,-0.03364505
26125125170,1100.988755,0.000359444,0.686131387,0.03715992,0.065029861,0.138022561,0.073656271,0.514851485,0.305280528,0.179867987,0,0.158474576,0.227966102,0.139830508,0.473728814,0.140264026,0.171617162,0.318481848,0.369636964,0.247572816,0.410713592
26125125173,2701.427292,0.000260063,0.965328853,0.007111117,0.015215446,0.002690079,0.00422889,0.6736356,0.216211901,0.110152499,0,0.148115435,0.289289475,0.170926701,0.391668389,0.098181917,0.082547706,0.295797151,0.523473226,0.447566827,-0.078722241
26125125174,719.3772996,0.001441583,0.91758041,0.008792284,0.016588872,0.00593005,0.051108385,0.744066176,0.177358257,0.078575567,0,0.135699683,0.32100897,0.235482847,0.3078085,0.086744739,0.069756718,0.198186445,0.645312098,0.468390805,-0.118448994
26125125175,3250.912909,0.001004821,0.935559341,0.00251329,0.049430535,1.06E-06,0.007045517,0.533732648,0.322609611,0.143657741,0.008077394,0.187805798,0.247242647,0.112841324,0.444032837,0.181148207,0.199373912,0.259656305,0.359821575,0.454117647,-0.096869216
26125125176,2504.236698,0.000729201,0.861196768,0.050864923,0.027139984,0.008574132,0.048068568,0.675705555,0.151358352,0.172936093,0,0.141571832,0.242265782,0.200522902,0.415639484,0.152332615,0.180165326,0.186647868,0.48085419,0.447897623,-0.081753199
26125125177,3241.78321,0.001259702,0.918772072,0.001831526,0.022730396,0.002991702,0.049472498,0.671663554,0.234350972,0.093985474,0,0.183981513,0.296896767,0.210087185,0.309034536,0.099369176,0.083579765,0.274327226,0.542723833,0.417940199,0.000468106
26125125178,2240.879834,0.000733848,0.887567748,0.00550826,0.032136312,0.009947091,0.059799832,0.821685288,0.128374046,0.049940666,0,0.108652109,0.327007353,0.268094014,0.296246524,0.085736255,0.068611309,0.183832189,0.661820246,0.387320192,0.075936734
26125125179,522.2079334,0.001246026,0.843390016,0,0.039495337,0.013165112,0.095447065,0.853367434,0.119352089,0.027280477,0,0.093053173,0.3567753,0.320325901,0.229845626,0.092924126,0.061381074,0.165387894,0.680306905,0.539325843,-0.287223783
26125125180,919.1354133,0.000707931,0.843390016,0,0.039495337,0.013165112,0.095447065,0.853367434,0.119352089,0.027280477,0,0.093053173,0.3567753,0.320325901,0.229845626,0.092924126,0.061381074,0.165387894,0.680306905,0.39261745,0.062937919
26125125181,2861.795672,0.000904244,0.881761813,0.003848621,0.011545863,0.00662818,0.096215523,0.716781036,0.210230817,0.072988147,0,0.139773895,0.361082563,0.282631038,0.216512504,0.09794136,0.060511541,0.185277604,0.656269495,0.481125601,-0.158064688
26125125193,2512.378659,0.000248697,0.946876458,0.028257467,0.016014386,0,0.00885169,0.671186726,0.305304439,0.023508836,0,0.142500547,0.33216272,0.107646011,0.417690722,0.20193118,0.061712271,0.259823741,0.476532808,0.394585726,0.046843929
26125125194,2451.317243,0.000436898,0.893366821,0.008557081,0.057403532,0.025700468,0.010760706,0.452731793,0.443724974,0.103543233,0,0.2176421,0.188954084,0.056018342,0.537385474,0.156274595,0.357506756,0.206714213,0.279504436,0.393258427,0.049510112
26125125195,1823.841744,0.000189104,0.900984663,0.00284402,0.014086487,0,0.076779247,0.791496458,0.133613533,0.074890008,0,0.139265895,0.31702026,0.22944316,0.314270686,0.042836393,0.123139468,0.284234104,0.549790035,0.39005439,0.067270591
26125125196,2135.349906,0.000166253,0.947684391,0.023584906,0,0,0.028730703,0.879781421,0.107923497,0.012295082,0,0.16581306,0.267605634,0.202944942,0.363636364,0.047814208,0.058743169,0.274590164,0.618852459,0.406411582,0.016286711
26125125197,1275.566792,0.000503223,0.957740467,0.009003543,0.026952365,3.19E-05,0.006271728,0.722821552,0.244398905,0.032779543,0,0.118351216,0.355239482,0.108867565,0.417541738,0.141118178,0.070586583,0.231655703,0.556639537,0.423746162,-0.012606704
26125125198,2000.674528,0.002747589,0.964012137,0.005498146,0.02449174,0,0,0.517285166,0.331279304,0.15143553,0,0.184201566,0.228968426,0.135933868,0.45089614,0.154203751,0.133326394,0.35087479,0.361595065,0.509655751,-0.225469983
26125125199,2659.659694,0.001316426,0.94862641,0.008453882,0.014306569,0.019292192,0.005419155,0.479195045,0.359583305,0.16122165,0,0.126539053,0.30913613,0.187766706,0.376558111,0.170621414,0.171926351,0.287284948,0.370167287,0.479182438,-0.15420212
26125125200,1822.211493,0.00204805,0.923554296,0.010159241,0.021912857,0.034380562,0.005809909,0.587189311,0.309173754,0.103636935,0,0.12299538,0.34757712,0.163443364,0.365984136,0.126538467,0.206899549,0.302392294,0.36416969,0.495135135,-0.186858378
26125125201,3310,0.001280064,0.950151057,0.002719033,0.027794562,0,0.02265861,0.548823949,0.300071276,0.151104775,0,0.083916084,0.334841629,0.364870424,0.216371863,0.084105488,0.081254455,0.256593015,0.578047042,0.510042283,-0.217742468
26125125202,2392.996792,0.001232978,0.786460451,0.063100546,0.013790267,0,0.136648737,0.68736658,0.258029643,0.054603778,0,0.08994424,0.314525074,0.23240212,0.363128566,0.035331858,0.068522462,0.423982651,0.472163029,0.510558069,-0.222984729
26125125203,3418.374756,0.002305798,0.612817031,0.143031332,0.01866154,0,0.225490097,0.601523597,0.30935634,0.089120063,0.000459932,0.065711486,0.388156371,0.328596918,0.217075292,0.104871276,0.098212241,0.235625514,0.56129097,0.528553299,-0.267867544
26125125204,2965.161823,0.0043532,0.468958362,0.216570838,0.027998577,0.030147382,0.249579846,0.562303702,0.308975755,0.128720542,0,0.115051443,0.2868023,0.230223791,0.367922466,0.097537866,0.137897014,0.383973666,0.380591454,0.610025489,-0.464755523
26125125205,2756.838177,0.002405614,0.712578121,0.091348278,0.031187789,0.00674981,0.158136002,0.51049664,0.414959281,0.074544079,0,0.177936416,0.326993733,0.202291894,0.292777957,0.098564068,0.124983447,0.413073879,0.363378606,0.599686028,-0.436530612
26125125206,2740,0.001061688,0.467153285,0.173357664,0.055474453,0.005109489,0.294160584,0.452196382,0.42118863,0.126614987,0,0.050206734,0.461311282,0.245717661,0.242764324,0.114556417,0.130060293,0.338501292,0.416881998,0.61341853,-0.474541534
26125125207,3164.095894,0.001115539,0.557292818,0.030380662,0.109529296,0.003307047,0.300313935,0.476022574,0.425393181,0.098584245,0,0.10033607,0.367655477,0.233940588,0.298067865,0.176268189,0.125333662,0.386165018,0.312233132,0.616861436,-0.475081386
26125125208,2774.153219,0.001033846,0.650849314,0.051141468,0.014052898,0.00363436,0.259058916,0.421551481,0.342850966,0.235597554,0,0.080085185,0.23294648,0.218567655,0.46840068,0.208634804,0.236835194,0.281139502,0.2733905,0.631531532,-0.520976577
26125125209,1860.738824,0.001393786,0.495891256,0.166389391,0.018432011,0.015294067,0.312456625,0.547518495,0.379064442,0.073417063,0,0.058731584,0.293708965,0.352435516,0.295123934,0.196193006,0.117046099,0.217712536,0.46904836,0.562313061,-0.352911017
26125125210,2925.855962,0.001042919,0.811979413,0.093082383,0.013927835,0,0.065213293,0.381026156,0.575946078,0.043027766,0,0.15719573,0.310467793,0.211146252,0.321190225,0.211707349,0.217430792,0.280904209,0.28995765,0.605572755,-0.458273529
26125000013,1710.762905,0.005501044,0.606346765,0.041721466,0.200071071,0.065476586,0.059027848,0.555772114,0.33543334,0.108794547,0,0.074463666,0.190956337,0.139030729,0.595549269,0.231177936,0.203977512,0.288867033,0.275977519,0.528023599,-0.290439528
26125125213,2392.97249,0.004914642,0.550318434,0.275053665,0.055709334,0.003094251,0.117500369,0.129239068,0.713334736,0.157426197,0,0.234552725,0.346465199,0.13988586,0.279096216,0.217416778,0.264860988,0.382337591,0.135384642,0.693959732,-0.678656711
26125125212,4291.841726,0.001413013,0.605958326,0.100445932,0.06604748,0.004580258,0.226204419,0.453342986,0.456039101,0.090617913,0,0.122027331,0.336993843,0.251534163,0.289444662,0.14050811,0.191113598,0.261684148,0.406694144,0.660138249,-0.581424539
26125125215,2840.615269,0.001170898,0.518876625,0.005875172,0.037783451,0,0.440314596,0.800445608,0.116239007,0.083315385,0,0.110426772,0.247128308,0.335085938,0.307358982,0.12650137,0.047821705,0.138196203,0.687480723,0.496044304,-0.195698576
26125125219,996.870659,0.002391039,0.807610992,0.046452572,0.032637776,0,0.11329866,0.736285685,0.193295316,0.070418999,0.003341509,0.118328874,0.336918514,0.29595095,0.245460153,0.133345436,0.110703401,0.228482999,0.527468165,0.504469987,-0.202662356
26125125221,2961.775406,0.001806878,0.602381346,0.010917351,0.005973694,7.91E-06,0.380719704,0.780975181,0.158486382,0.060538437,0,0.124668382,0.305703535,0.347117303,0.222510779,0.045951563,0.046622211,0.249980367,0.657445859,0.461680517,-0.105310711
26125125222,2822.900159,0.001951763,0.642489495,0.060174017,0.006597169,0.001286906,0.290739319,0.786610189,0.121476262,0.091913549,0,0.122100629,0.268220235,0.32562494,0.284054196,0.126133513,0.07505923,0.168769923,0.630037334,0.558394161,-0.32908417
26125125223,2228.669258,0.002310136,0.623343033,0.179437439,0.006142903,0.004203039,0.191076625,0.664536741,0.209797657,0.125665602,0,0.119807345,0.262492474,0.215532812,0.402167369,0.243876464,0.159744409,0.193823216,0.402555911,0.652284264,-0.568372462
26125125224,174.6710315,0.004420254,0.799674267,0.036644951,0.011400651,0,0.138436482,0.766968326,0.160633484,0.07239819,0,0.074492099,0.329571106,0.325056433,0.270880361,0.018099548,0.058823529,0.266968326,0.656108597,0.520408163,-0.221989796
26125125301,2033.854731,0.000523403,0.869959719,0.042061575,0.04496354,0.008906849,0.034108317,0.309537785,0.591103209,0.099359006,0,0.137645272,0.154106948,0.103140145,0.605107635,0.335047281,0.209868658,0.241989518,0.213094544,0.468362688,-0.127288813
26125125408,3397.064956,0.001449942,0.933205088,0,0.049139371,0.002648331,0.017655542,0.416194942,0.469751822,0.114053236,0,0.105134035,0.238027797,0.121338133,0.535500035,0.298118942,0.171722253,0.230640676,0.299518129,0.485395645,-0.164797132
26125125409,2969.352161,0.001462476,0.892129044,0.004506292,0.008977438,0.000351555,0.057649749,0.415694244,0.461579524,0.122726232,0,0.168670794,0.304568236,0.132140158,0.394620812,0.25398036,0.117287464,0.378035398,0.250696777,0.487824038,-0.177605852
26125125410,2919,0.001095299,0.932168551,0,0.003768414,0,0.058239123,0.663734115,0.220918866,0.115347019,0,0.161184211,0.310307018,0.130482456,0.398026316,0.147605083,0.084066471,0.342130987,0.426197458,0.459537572,-0.103859827
26125125411,2585.828499,0.002742893,0.896213162,0.00473404,0.044878437,7.28E-06,0.045659167,0.488071864,0.261135371,0.250792765,0,0.131160202,0.253996491,0.124135208,0.490708099,0.205836615,0.163093404,0.299783363,0.331286618,0.490888383,-0.195716116
26125125420,1578.012413,0.001694028,0.569710005,0.064004965,0.117236231,0.117236034,0.243979066,0.648956331,0.19924143,0.151802239,0,0.093586081,0.290220162,0.275498756,0.340695001,0.077798659,0.237190106,0.130931547,0.554079689,0.545983702,-0.302212165
26125125421,3091.170256,0.001179205,0.777788684,0.054796671,0.013931938,0.002899295,0.150583413,0.697018194,0.24167632,0.061305485,0,0.162348263,0.274204425,0.270727084,0.292720228,0.04262819,0.134224122,0.282636621,0.540511067,0.509103169,-0.220562542
26125125422,2686.056503,0.002272493,0.731494584,0.01117141,0.01063301,0.011057825,0.235818112,0.707619408,0.211278606,0.081101986,0,0.141451885,0.29317844,0.250804172,0.314565504,0.073945359,0.078196988,0.299825274,0.548032379,0.485671192,-0.16057089
26125125423,3708.765602,0.001961464,0.726571917,0.010448878,0.012686994,0.009237473,0.241196039,0.752799019,0.175004813,0.072196168,0,0.113352682,0.292834431,0.302296998,0.291515888,0.067421368,0.06794725,0.268456521,0.596174861,0.526429342,-0.260112729
26125125424,1960.0249,0.001491831,0.725267008,0.017854356,0.014732554,0.004090071,0.238056011,0.832740777,0.130297737,0.036961486,0,0.065883132,0.277277453,0.431607456,0.225231959,0.05243008,0.060077711,0.187132676,0.700359533,0.411037108,0.021102284
26125125425,518.0172312,0.003084233,0.755232871,0.007545221,0.012124651,0.00703652,0.218060737,0.813002007,0.147911979,0.039086014,0,0.072642891,0.273837107,0.462338334,0.191181669,0.064274877,0.068509541,0.14385919,0.723356393,0.455263158,-0.085748026
26125125426,2087.180586,0.001783842,0.692771305,0.026563817,0.034628089,0.015911451,0.230125338,0.76313018,0.112847087,0.124022733,0,0.093380631,0.278380645,0.365213331,0.263025393,0.011684079,0.037062579,0.217087569,0.734165773,0.513157895,-0.219732018
26125125427,2102.298639,0.00155625,0.506524404,0.026230884,0.021281917,0,0.435538033,0.603643373,0.21101256,0.185344067,0,0.111992418,0.288383087,0.356264887,0.243359609,0.189540731,0.082807154,0.252921603,0.474730512,0.60359589,-0.446317209
26125125428,3041.733871,0.00121519,0.765406692,0.019044054,0.021044757,0.001761116,0.185530058,0.652324696,0.295673146,0.052002158,0,0.138984811,0.257574252,0.2777624,0.325678536,0.177062323,0.086009495,0.296253716,0.440674466,0.5,-0.200665717
